id,first_name,last_name,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
900406,Kalyn,Whiteside,40-64,male,0-9y,none,working class,0.29726769374929600,TRUE,before 2015,FALSE,TRUE,10238,12000.0,sedan,0,0,0,TRUE
729740,Adriana,Heil,65,female,0-9y,university,upper class,0.5334791090547960,TRUE,before 2015,TRUE,TRUE,10238,8000.0,sedan,0,0,0,TRUE
631763,Ashely,Landers,26-39,male,10-19y,university,middle class,0.6241214269114790,TRUE,before 2015,FALSE,TRUE,32765,12000.0,sedan,1,0,1,TRUE
349786,Fidel,Edwards,40-64,female,20-29y,high school,upper class,0.6312359635092650,TRUE,after 2015,TRUE,TRUE,10238,10000.0,sedan,1,1,2,FALSE
999259,Shaun,Register,40-64,female,20-29y,high school,poverty,,FALSE,before 2015,TRUE,TRUE,10238,11000.0,sedan,0,0,1,FALSE
648626,Daren,Ohara,65,female,10-19y,university,upper class,0.7068968853141860,TRUE,before 2015,TRUE,TRUE,10238,12000.0,sedan,1,0,1,FALSE
63413,Brooklyn,Rice,40-64,female,20-29y,high school,upper class,0.4750576296457790,TRUE,before 2015,TRUE,TRUE,10238,,sedan,0,0,1,FALSE
380598,Miracle,Malley,16-25,female,0-9y,high school,working class,0.6524048542925070,FALSE,before 2015,TRUE,TRUE,10238,9000.0,sedan,0,0,0,FALSE
816809,Annmarie,Cassidy,40-64,female,0-9y,university,middle class,0.6025768346318510,TRUE,before 2015,TRUE,TRUE,10238,14000.0,sedan,0,0,0,TRUE
149377,Kearra,Clarkson,16-25,male,0-9y,high school,working class,0.399331859629261,FALSE,before 2015,FALSE,TRUE,32765,13000.0,sedan,0,0,0,TRUE
950482,Lianna,Doe,26-39,male,10-19y,university,working class,0.3762875378405540,FALSE,after 2015,FALSE,FALSE,10238,14000.0,sedan,2,0,1,FALSE
493793,Shantel,Concepcion,26-39,male,0-9y,high school,middle class,0.5126081170171120,TRUE,before 2015,TRUE,TRUE,92101,9000.0,sedan,0,0,0,TRUE
565846,Angel,Gustafson,65,male,20-29y,university,upper class,0.5084533408694840,TRUE,after 2015,FALSE,TRUE,10238,9000.0,sports car,2,0,4,FALSE
816988,Jayden,Pruett,40-64,female,20-29y,university,upper class,0.4600415995270330,TRUE,before 2015,TRUE,TRUE,32765,9000.0,sedan,1,1,1,FALSE
483195,Lee,Burge,65,male,10-19y,university,upper class,0.6706215882714350,TRUE,before 2015,TRUE,TRUE,92101,9000.0,sedan,1,0,0,FALSE
644057,Belinda,Benton,26-39,female,10-19y,university,upper class,0.5768240844559900,TRUE,after 2015,FALSE,TRUE,10238,14000.0,sedan,1,0,0,FALSE
465420,Genaro,Jernigan,65,female,20-29y,high school,middle class,0.411143781211444,TRUE,before 2015,FALSE,TRUE,10238,14000.0,sedan,1,0,1,FALSE
626247,Erich,Moy,65,female,30y+,none,middle class,0.473658782390129,TRUE,before 2015,TRUE,TRUE,10238,7000.0,sedan,1,0,1,FALSE
703897,Javonte,Jiang,26-39,male,10-19y,university,upper class,0.7748838698842200,TRUE,before 2015,TRUE,TRUE,92101,16000.0,sedan,2,1,0,TRUE
221270,Destini,Humphrey,40-64,female,10-19y,high school,working class,0.3797243465303910,FALSE,after 2015,FALSE,TRUE,10238,16000.0,sedan,2,0,0,TRUE
484719,Betty,Adkins,40-64,female,20-29y,high school,upper class,0.4696346809916030,TRUE,after 2015,FALSE,TRUE,10238,11000.0,sedan,3,0,5,FALSE
511641,Iliana,Otoole,26-39,male,10-19y,none,poverty,0.2885813295301710,FALSE,before 2015,TRUE,FALSE,10238,13000.0,sedan,0,0,5,TRUE
838182,Chester,Szymanski,65,male,0-9y,university,upper class,0.6428710808160230,TRUE,after 2015,FALSE,FALSE,10238,18000.0,sedan,0,0,0,TRUE
621495,Jocelyne,Gilley,26-39,female,10-19y,none,working class,,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,0,0,0,FALSE
564107,Ariella,Darling,26-39,female,10-19y,none,poverty,0.31308357872311200,FALSE,before 2015,TRUE,TRUE,10238,13000.0,sedan,0,0,0,TRUE
880485,Lanie,Sisson,16-25,female,0-9y,high school,poverty,0.24936280967991800,FALSE,before 2015,FALSE,FALSE,10238,16000.0,sedan,0,0,0,FALSE
912800,Marvin,Farmer,40-64,female,10-19y,high school,middle class,0.63594893814627,TRUE,before 2015,FALSE,TRUE,32765,13000.0,sedan,2,0,0,TRUE
594112,Ivy,Draper,65,male,30y+,high school,middle class,,TRUE,before 2015,FALSE,TRUE,32765,11000.0,sedan,7,2,3,FALSE
431366,Easton,Roth,26-39,female,10-19y,high school,upper class,0.5957286884093500,TRUE,after 2015,FALSE,FALSE,10238,17000.0,sedan,0,0,0,FALSE
526718,Keelan,East,26-39,female,10-19y,high school,upper class,0.6174977753217150,TRUE,after 2015,TRUE,FALSE,32765,12000.0,sedan,3,0,0,FALSE
129218,Richard,Vera,16-25,female,0-9y,high school,middle class,0.4570728331773830,TRUE,before 2015,TRUE,FALSE,32765,10000.0,sedan,0,0,0,TRUE
952652,Danyelle,Hager,40-64,female,20-29y,high school,middle class,0.5081736491042840,TRUE,after 2015,TRUE,TRUE,10238,9000.0,sedan,1,1,4,FALSE
698612,Tyron,Carlos,40-64,female,20-29y,none,working class,0.4933174043193680,TRUE,before 2015,TRUE,TRUE,10238,9000.0,sedan,1,0,4,FALSE
468417,Ali,Puckett,40-64,female,0-9y,university,upper class,0.69300378701657,TRUE,after 2015,TRUE,TRUE,10238,7000.0,sedan,0,0,0,FALSE
458061,Cory,Luttrell,26-39,male,10-19y,university,upper class,,TRUE,after 2015,FALSE,TRUE,10238,14000.0,sedan,0,1,2,FALSE
989175,Coby,Herrick,26-39,female,10-19y,high school,middle class,,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,2,0,4,FALSE
628739,Jaci,Cazares,65,female,10-19y,university,upper class,0.6843528623537080,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,1,0,1,FALSE
325475,Dario,Lea,65,female,10-19y,university,upper class,0.6875783382024300,TRUE,after 2015,FALSE,TRUE,10238,10000.0,sedan,0,0,0,FALSE
81498,Derek,Ramon,40-64,male,20-29y,none,working class,0.3493872235356680,FALSE,before 2015,FALSE,TRUE,10238,16000.0,sedan,3,1,0,FALSE
401212,Zack,Weldon,40-64,male,20-29y,none,working class,0.3932963056890180,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,2,0,2,FALSE
647537,Yousef,Shelton,16-25,female,0-9y,high school,poverty,0.6053845904364440,FALSE,before 2015,TRUE,FALSE,10238,16000.0,sedan,0,0,0,TRUE
212191,Justice,Padilla,26-39,female,10-19y,none,working class,0.42147078884008700,FALSE,before 2015,FALSE,TRUE,10238,12000.0,sedan,0,1,0,TRUE
734069,Salena,Copeland,40-64,male,10-19y,none,working class,0.3591755604347800,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,0,0,1,FALSE
772679,Darion,Crews,26-39,female,0-9y,high school,working class,0.3545723667998130,TRUE,before 2015,FALSE,TRUE,10238,14000.0,sedan,0,0,0,TRUE
990504,Brielle,Frost,40-64,male,0-9y,none,middle class,0.4321300583604380,FALSE,before 2015,TRUE,TRUE,10238,13000.0,sedan,0,0,0,TRUE
586583,Joseph,Staley,16-25,male,0-9y,high school,working class,0.5123282848797850,FALSE,before 2015,FALSE,FALSE,32765,13000.0,sedan,0,0,0,TRUE
857839,Tanya,Dowd,16-25,male,0-9y,university,working class,,TRUE,after 2015,TRUE,TRUE,10238,10000.0,sedan,0,0,0,FALSE
865298,Louis,McCain,26-39,female,10-19y,high school,upper class,0.5878164279910350,FALSE,after 2015,TRUE,TRUE,10238,10000.0,sedan,1,0,1,FALSE
235795,Dalila,Osborne,16-25,female,0-9y,university,middle class,0.6080659514401170,TRUE,before 2015,FALSE,FALSE,10238,12000.0,sedan,0,0,0,TRUE
386754,Dawn,Bateman,26-39,female,10-19y,high school,middle class,0.5438368709450100,TRUE,before 2015,FALSE,TRUE,10238,15000.0,sedan,0,0,0,FALSE
104558,Asa,Linn,40-64,male,20-29y,none,working class,0.528478134136445,TRUE,before 2015,TRUE,FALSE,10238,13000.0,sedan,2,0,3,FALSE
132255,Adrianna,Spann,40-64,female,20-29y,university,upper class,,TRUE,after 2015,TRUE,TRUE,92101,7000.0,sedan,1,0,6,FALSE
21679,Emma,Wilkinson,40-64,male,0-9y,high school,upper class,0.5838536413430280,TRUE,after 2015,TRUE,FALSE,10238,11000.0,sedan,0,0,0,FALSE
826621,Jill,Zimmer,26-39,male,10-19y,university,upper class,0.576642413549302,TRUE,before 2015,TRUE,TRUE,32765,10000.0,sedan,1,0,0,FALSE
479665,Jett,Cordova,26-39,female,10-19y,high school,middle class,0.6076431032309680,TRUE,after 2015,TRUE,TRUE,10238,14000.0,sedan,1,0,1,FALSE
472052,Jefferson,Crow,16-25,male,0-9y,university,middle class,0.4665225387334630,TRUE,before 2015,FALSE,TRUE,32765,12000.0,sedan,0,0,0,TRUE
62534,Juan,Kruse,65,male,30y+,university,upper class,0.6113521669097230,TRUE,before 2015,FALSE,TRUE,10238,14000.0,sedan,2,0,3,FALSE
793551,Lilian,Mata,40-64,female,20-29y,high school,middle class,0.7159265369092280,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,1,0,1,FALSE
716599,Marcelo,Romo,26-39,female,10-19y,university,working class,0.4857759254136880,FALSE,before 2015,FALSE,FALSE,10238,11000.0,sedan,2,0,1,FALSE
280162,Julien,Whaley,40-64,female,0-9y,university,upper class,0.8164725583058060,TRUE,after 2015,TRUE,TRUE,21217,11000.0,sedan,0,0,0,TRUE
601572,Aryanna,Tompkins,40-64,female,0-9y,high school,working class,,TRUE,before 2015,TRUE,TRUE,32765,,sedan,0,0,0,FALSE
229398,Nash,Mendoza,65,male,30y+,high school,upper class,0.7198423257971680,TRUE,after 2015,FALSE,TRUE,10238,17000.0,sedan,3,2,2,FALSE
818352,Joaquin,Kozlowski,26-39,male,10-19y,university,middle class,0.5619783574460140,FALSE,before 2015,TRUE,FALSE,32765,12000.0,sedan,0,0,1,TRUE
845185,Pilar,Norwood,16-25,male,0-9y,university,middle class,0.4061057835072120,TRUE,before 2015,FALSE,TRUE,10238,10000.0,sedan,0,0,0,FALSE
292794,Melina,Prado,26-39,male,0-9y,university,upper class,0.6291251206224060,TRUE,after 2015,TRUE,FALSE,10238,14000.0,sedan,0,0,0,FALSE
96177,Rhiannon,Cabral,16-25,female,0-9y,high school,poverty,0.3100993634008330,TRUE,after 2015,FALSE,FALSE,32765,,sedan,0,0,0,FALSE
527103,Carley,Geiger,26-39,male,10-19y,none,poverty,0.44128878750930900,FALSE,before 2015,FALSE,TRUE,10238,16000.0,sedan,0,1,5,TRUE
879618,Jaqueline,Altamirano,26-39,male,0-9y,university,middle class,0.6247668180201080,FALSE,before 2015,FALSE,FALSE,10238,16000.0,sedan,0,0,0,TRUE
16371,Brissa,Silver,26-39,female,10-19y,university,upper class,,FALSE,before 2015,TRUE,TRUE,32765,7000.0,sedan,3,0,0,TRUE
402250,Sariah,Leary,40-64,male,20-29y,university,upper class,0.5382316145369770,TRUE,before 2015,TRUE,TRUE,32765,,sedan,5,1,1,FALSE
696770,Stanley,Hall,26-39,male,10-19y,none,working class,0.4618607083307370,TRUE,before 2015,FALSE,TRUE,10238,16000.0,sedan,0,1,0,FALSE
987946,Zackery,Day,40-64,male,20-29y,high school,working class,0.3257088395291580,TRUE,before 2015,FALSE,TRUE,32765,10000.0,sedan,6,1,2,FALSE
695567,Marisa,Wright,26-39,male,10-19y,high school,middle class,,TRUE,before 2015,TRUE,FALSE,10238,12000.0,sedan,1,0,1,FALSE
658273,Ethen,Chapin,40-64,male,20-29y,university,upper class,0.3426020227947670,TRUE,before 2015,FALSE,TRUE,10238,12000.0,sedan,3,0,1,FALSE
628348,Sarahi,Overstreet,26-39,female,10-19y,university,middle class,,TRUE,before 2015,FALSE,TRUE,92101,12000.0,sedan,3,1,0,TRUE
631499,Carol,Vigil,65,male,30y+,university,upper class,0.627282790779749,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,3,0,3,FALSE
55559,June,Skidmore,16-25,male,0-9y,none,poverty,0.35392333582928500,FALSE,before 2015,FALSE,FALSE,32765,7000.0,sedan,0,0,0,TRUE
491394,Star,Hoffman,26-39,male,10-19y,high school,working class,0.3368387192320730,TRUE,before 2015,TRUE,TRUE,10238,12000.0,sedan,0,0,2,FALSE
896754,Elisha,Kilpatrick,26-39,male,0-9y,university,upper class,0.5013975339330700,TRUE,before 2015,TRUE,TRUE,10238,8000.0,sedan,0,0,0,FALSE
8055,Myah,Connor,16-25,female,0-9y,none,middle class,0.6859296356917880,TRUE,after 2015,TRUE,FALSE,10238,13000.0,sedan,0,0,0,FALSE
229715,Stephan,Morley,40-64,male,20-29y,university,upper class,0.7934413374140360,TRUE,before 2015,TRUE,TRUE,21217,12000.0,sedan,0,0,2,TRUE
361925,Jesenia,Franks,40-64,female,10-19y,university,upper class,0.6945959774205790,TRUE,after 2015,FALSE,TRUE,10238,12000.0,sedan,0,0,0,FALSE
216068,Leonard,Sanders,65,male,30y+,high school,middle class,0.5790642583651150,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,3,2,4,FALSE
325967,Milton,Starr,40-64,male,0-9y,none,working class,0.4803057894369650,TRUE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
950010,Cassandra,Lieberman,65,male,10-19y,high school,upper class,0.5733039193659010,TRUE,after 2015,TRUE,TRUE,32765,6000.0,sedan,3,0,1,FALSE
168357,Kane,Barnes,65,female,20-29y,university,upper class,0.5403093030297200,TRUE,before 2015,TRUE,TRUE,10238,13000.0,sedan,1,0,4,FALSE
777567,Bradford,Piper,65,female,10-19y,high school,upper class,0.550786240567428,TRUE,after 2015,TRUE,TRUE,10238,15000.0,sedan,0,1,0,FALSE
695357,Suzanne,Cordero,26-39,female,10-19y,high school,working class,0.4126790215583460,TRUE,after 2015,TRUE,TRUE,10238,13000.0,sedan,0,0,0,FALSE
62619,Hallie,Shay,40-64,male,20-29y,university,middle class,0.4692112924855090,TRUE,before 2015,TRUE,TRUE,10238,,sedan,3,0,5,FALSE
241008,Deana,Vasquez,26-39,female,0-9y,high school,poverty,,TRUE,before 2015,FALSE,TRUE,10238,14000.0,sedan,0,0,0,FALSE
464427,Siera,Muse,16-25,female,0-9y,none,poverty,0.3615365302867910,FALSE,before 2015,FALSE,FALSE,10238,15000.0,sedan,0,0,0,TRUE
269292,Lester,Escalante,40-64,male,20-29y,university,middle class,0.4980226034854470,TRUE,before 2015,TRUE,TRUE,92101,,sedan,1,0,0,FALSE
422409,Stetson,Paxton,26-39,female,10-19y,high school,poverty,0.3233952211549330,TRUE,before 2015,FALSE,TRUE,32765,12000.0,sedan,2,0,2,FALSE
850789,Josie,Hamby,16-25,male,0-9y,high school,poverty,0.20920743825011700,FALSE,before 2015,FALSE,TRUE,10238,12000.0,sedan,0,0,0,TRUE
29071,Kelley,Whitson,40-64,female,20-29y,high school,middle class,0.6587634686642280,TRUE,before 2015,FALSE,TRUE,21217,10000.0,sedan,1,0,1,TRUE
233968,Danna,Castellano,16-25,female,0-9y,high school,middle class,0.4747628156138580,TRUE,before 2015,FALSE,FALSE,32765,14000.0,sedan,0,0,0,TRUE
312512,Jodie,Malone,65,male,10-19y,university,upper class,0.6249463939906090,TRUE,before 2015,FALSE,TRUE,10238,10000.0,sedan,0,0,1,FALSE
67903,Chanel,Croft,16-25,female,0-9y,none,poverty,,TRUE,before 2015,FALSE,FALSE,92101,15000.0,sedan,0,0,0,TRUE
847188,Bayleigh,Irwin,40-64,female,20-29y,university,middle class,0.4590963601154740,TRUE,before 2015,TRUE,TRUE,10238,10000.0,sedan,4,1,0,FALSE
243725,Babygirl,Kim,16-25,female,0-9y,university,poverty,0.4458145649207180,FALSE,before 2015,FALSE,TRUE,10238,14000.0,sedan,0,0,0,TRUE
450086,Benton,Millard,40-64,female,10-19y,high school,middle class,,TRUE,before 2015,FALSE,TRUE,32765,10000.0,sedan,2,0,0,TRUE
997850,Mya,Robinson,26-39,female,10-19y,high school,working class,0.43568444333884400,TRUE,after 2015,FALSE,FALSE,10238,18000.0,sedan,1,0,0,FALSE
927473,Tammy,Poirier,65,female,0-9y,university,upper class,0.6704443520719820,TRUE,before 2015,TRUE,TRUE,10238,7000.0,sedan,0,0,0,FALSE
232741,Jason,Vinson,65,male,30y+,high school,upper class,0.6729033336097280,TRUE,after 2015,TRUE,FALSE,32765,13000.0,sedan,7,1,2,FALSE
753926,Dion,Sutton,26-39,female,10-19y,high school,working class,0.62683738396433,FALSE,before 2015,FALSE,FALSE,10238,18000.0,sedan,0,0,0,TRUE
125369,India,Devlin,40-64,female,10-19y,university,upper class,0.5455841291877060,TRUE,before 2015,TRUE,TRUE,10238,14000.0,sedan,1,0,0,FALSE
851148,Marc,Alfaro,26-39,female,10-19y,none,poverty,0.3641481700600780,TRUE,before 2015,FALSE,FALSE,32765,15000.0,sedan,0,0,0,FALSE
995068,Carlo,Moore,40-64,female,10-19y,high school,upper class,0.5195896708682600,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,1,0,0,FALSE
636096,Cristopher,Conroy,26-39,female,10-19y,none,upper class,0.7283059747612600,TRUE,before 2015,FALSE,TRUE,32765,7000.0,sedan,4,0,0,TRUE
544712,Baylee,Haines,65,female,20-29y,university,upper class,0.6205968239964100,FALSE,after 2015,TRUE,TRUE,32765,6000.0,sedan,3,1,1,FALSE
985586,Danica,Binder,16-25,male,0-9y,high school,poverty,0.22011372864128200,FALSE,before 2015,FALSE,FALSE,10238,13000.0,sedan,0,0,0,TRUE
249454,Aurora,Metz,40-64,female,20-29y,none,working class,0.5053357773673240,TRUE,before 2015,TRUE,FALSE,32765,16000.0,sedan,0,0,1,FALSE
750382,Noe,Botello,16-25,male,0-9y,high school,poverty,0.4086313086464990,FALSE,before 2015,TRUE,FALSE,10238,,sedan,0,0,0,TRUE
26981,Elliott,Vetter,16-25,female,0-9y,university,middle class,0.5300196346155580,TRUE,before 2015,TRUE,TRUE,10238,12000.0,sedan,0,0,0,TRUE
860859,Jalynn,Long,65,male,30y+,high school,middle class,0.5003602785833390,TRUE,before 2015,FALSE,TRUE,32765,10000.0,sedan,10,1,5,FALSE
409904,Ester,Winkler,65,female,0-9y,high school,upper class,0.5585067510751160,TRUE,after 2015,FALSE,TRUE,10238,,sports car,0,0,0,FALSE
560905,Jamel,Keith,26-39,female,10-19y,none,poverty,0.4503478759046070,TRUE,before 2015,FALSE,TRUE,10238,19000.0,sedan,0,0,0,FALSE
639208,Mona,Villareal,16-25,male,0-9y,none,poverty,0.4507118935979790,TRUE,before 2015,TRUE,FALSE,10238,10000.0,sedan,0,0,0,TRUE
461832,Annemarie,Hardesty,16-25,male,0-9y,high school,working class,,FALSE,before 2015,FALSE,TRUE,10238,15000.0,sedan,0,0,0,TRUE
685981,Varun,Duffy,26-39,female,10-19y,high school,middle class,,TRUE,before 2015,FALSE,FALSE,10238,13000.0,sedan,0,0,1,FALSE
114845,Glen,Heard,65,female,20-29y,university,upper class,0.6311921398557450,FALSE,before 2015,TRUE,TRUE,32765,5000.0,sedan,5,1,0,FALSE
491567,Ambria,Kerr,65,female,30y+,none,upper class,0.5431625565124610,TRUE,after 2015,FALSE,FALSE,10238,16000.0,sedan,0,0,0,FALSE
605113,Elsie,Lyon,26-39,male,10-19y,none,working class,0.4201405305138810,TRUE,before 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,2,TRUE
613485,Kristin,Cave,26-39,female,10-19y,university,working class,0.3831498666542100,FALSE,after 2015,TRUE,TRUE,32765,11000.0,sedan,3,1,0,FALSE
20220,Kellen,Shannon,40-64,female,20-29y,high school,upper class,0.7791679553969680,TRUE,before 2015,FALSE,TRUE,32765,14000.0,sedan,1,2,0,FALSE
601107,Sean,Whelan,26-39,male,10-19y,high school,working class,0.4318023987009190,FALSE,before 2015,FALSE,TRUE,32765,12000.0,sports car,0,0,2,TRUE
203166,Darlene,Douglas,26-39,male,0-9y,university,middle class,0.4789172761106190,TRUE,before 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,0,FALSE
966351,Titus,York,26-39,male,10-19y,university,middle class,0.4117778046909310,TRUE,after 2015,FALSE,FALSE,10238,16000.0,sedan,0,1,1,FALSE
238538,Jasmin,Shaffer,40-64,female,20-29y,high school,middle class,0.5951126132753630,FALSE,after 2015,TRUE,TRUE,92101,14000.0,sedan,1,1,0,TRUE
95325,Darin,Craven,26-39,male,10-19y,university,middle class,0.5084625781420460,TRUE,before 2015,FALSE,FALSE,10238,,sedan,1,0,2,FALSE
687774,Tierney,Desai,26-39,female,10-19y,none,poverty,0.3550991539047510,FALSE,before 2015,TRUE,FALSE,10238,12000.0,sedan,0,0,0,FALSE
801363,Journey,Booker,16-25,male,0-9y,high school,poverty,0.3268623226674750,TRUE,before 2015,FALSE,FALSE,10238,12000.0,sedan,0,0,0,FALSE
897844,Janelle,Call,26-39,female,10-19y,university,upper class,,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,1,0,1,FALSE
539454,Jackelyn,Branson,16-25,female,0-9y,high school,middle class,0.5702863779666820,TRUE,after 2015,FALSE,FALSE,10238,,sedan,0,0,0,FALSE
347529,Mathew,Grabowski,26-39,male,10-19y,high school,poverty,0.426888913221868,FALSE,before 2015,FALSE,TRUE,32765,9000.0,sedan,4,0,0,FALSE
449629,Noah,Wenzel,26-39,female,0-9y,none,poverty,0.2959614920166270,FALSE,before 2015,TRUE,TRUE,10238,9000.0,sedan,0,0,0,TRUE
622612,Meaghan,Corbett,16-25,male,0-9y,none,working class,0.463940368494201,TRUE,before 2015,FALSE,FALSE,10238,18000.0,sports car,0,0,0,FALSE
453408,Rayna,Hostetler,16-25,female,0-9y,high school,working class,0.4799110570189840,FALSE,before 2015,FALSE,TRUE,10238,11000.0,sedan,0,0,0,TRUE
359855,Audra,Sanborn,65,female,30y+,university,upper class,0.6850566210543730,TRUE,before 2015,TRUE,FALSE,10238,15000.0,sedan,2,0,2,FALSE
96104,Valeria,Lumpkin,26-39,male,10-19y,none,poverty,0.17055005669348600,FALSE,before 2015,FALSE,FALSE,10238,15000.0,sedan,2,0,1,TRUE
163488,Ashlee,Mull,16-25,female,0-9y,university,poverty,0.3710940022822430,FALSE,before 2015,FALSE,FALSE,92101,16000.0,sedan,0,0,0,TRUE
826934,Hunter,Hatch,26-39,male,10-19y,high school,middle class,0.4794426637305650,FALSE,after 2015,TRUE,TRUE,32765,10000.0,sedan,3,0,0,TRUE
66535,Gerard,Lovett,26-39,female,10-19y,university,middle class,0.4968750939797050,TRUE,after 2015,TRUE,FALSE,32765,6000.0,sedan,3,0,0,FALSE
715538,Jonas,Kidwell,16-25,female,0-9y,university,middle class,0.428240194950307,FALSE,before 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
438501,Blaise,Volk,16-25,female,0-9y,none,poverty,0.39156087426693900,FALSE,before 2015,FALSE,FALSE,32765,11000.0,sedan,0,0,0,TRUE
153771,Leigha,McMahon,40-64,male,20-29y,university,upper class,0.4539275558254620,FALSE,after 2015,TRUE,TRUE,10238,8000.0,sedan,4,0,1,FALSE
586374,Tina,Snead,26-39,female,0-9y,high school,middle class,0.5710471942457580,TRUE,after 2015,TRUE,FALSE,10238,13000.0,sedan,0,0,0,FALSE
139478,Eduardo,Lancaster,26-39,male,10-19y,university,upper class,0.4768445211434440,TRUE,after 2015,TRUE,TRUE,10238,9000.0,sedan,0,2,3,FALSE
115279,Anita,Boykin,65,male,20-29y,high school,upper class,0.5964914522328390,TRUE,after 2015,TRUE,TRUE,10238,11000.0,sedan,0,1,2,FALSE
298157,Camila,Goodman,65,female,30y+,university,upper class,0.6610339717907810,FALSE,before 2015,TRUE,TRUE,32765,8000.0,sedan,5,2,4,FALSE
194823,Pierre,Sneed,40-64,female,20-29y,high school,middle class,0.6599559493185870,FALSE,before 2015,TRUE,TRUE,10238,7000.0,sedan,1,1,0,FALSE
466860,Aaron,Madison,26-39,male,10-19y,high school,middle class,0.5656845974670320,TRUE,before 2015,FALSE,TRUE,10238,16000.0,sedan,0,1,0,FALSE
896944,Tricia,Curran,40-64,female,20-29y,university,middle class,0.4615614389840810,FALSE,before 2015,TRUE,TRUE,21217,8000.0,sedan,0,1,1,TRUE
920115,Adrien,Fuentes,16-25,male,0-9y,university,poverty,0.3500380651478330,FALSE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
450963,Leticia,Sebastian,26-39,male,10-19y,university,upper class,0.5592727404712610,TRUE,before 2015,TRUE,TRUE,10238,13000.0,sedan,4,0,1,FALSE
143988,Christin,Kellogg,26-39,female,10-19y,high school,middle class,0.4460040776637940,TRUE,before 2015,FALSE,FALSE,92101,16000.0,sedan,1,0,0,FALSE
209390,Adrian,Hare,16-25,female,0-9y,high school,working class,0.19091090643992500,TRUE,before 2015,FALSE,TRUE,92101,12000.0,sedan,0,0,0,FALSE
186796,Samantha,Brantley,16-25,male,0-9y,university,middle class,0.40397076357348700,TRUE,before 2015,FALSE,TRUE,10238,12000.0,sedan,0,0,0,FALSE
138845,Abel,Burgos,40-64,male,20-29y,university,upper class,0.5391318538288700,TRUE,before 2015,FALSE,FALSE,10238,13000.0,sedan,3,0,1,FALSE
85869,Lainey,Ngo,16-25,female,0-9y,high school,middle class,0.5193651680400880,TRUE,after 2015,FALSE,FALSE,10238,10000.0,sedan,0,0,0,FALSE
598245,Precious,Cosgrove,40-64,female,10-19y,university,upper class,0.6344892138804340,TRUE,before 2015,TRUE,TRUE,10238,13000.0,sedan,0,1,0,FALSE
540591,Kim,Stine,65,female,30y+,university,upper class,0.6995446355113220,TRUE,after 2015,FALSE,TRUE,92101,15000.0,sedan,2,0,0,FALSE
155014,Aimee,Ivey,26-39,male,10-19y,none,middle class,0.5281288008928890,FALSE,before 2015,FALSE,FALSE,10238,12000.0,sedan,0,0,1,FALSE
157378,Floyd,Banda,40-64,female,20-29y,none,working class,0.5145932969234480,FALSE,before 2015,FALSE,TRUE,10238,14000.0,sedan,0,0,0,FALSE
735199,Kaya,Castro,26-39,female,10-19y,university,poverty,0.25954265994045900,TRUE,before 2015,FALSE,TRUE,10238,12000.0,sedan,0,0,0,FALSE
641142,Theresa,Preston,65,male,0-9y,university,upper class,0.4902972048618930,TRUE,before 2015,TRUE,TRUE,10238,8000.0,sedan,0,0,0,TRUE
320298,Brandyn,Lovelace,26-39,male,10-19y,none,working class,0.589182573121297,TRUE,before 2015,TRUE,TRUE,10238,8000.0,sedan,1,1,4,FALSE
683156,Katy,Maurer,26-39,male,10-19y,high school,poverty,0.32231733517748900,TRUE,before 2015,FALSE,FALSE,10238,,sports car,2,0,1,FALSE
271405,Leila,Martel,65,male,10-19y,university,upper class,0.6385769563942830,TRUE,before 2015,TRUE,TRUE,32765,12000.0,sedan,1,0,0,FALSE
827716,Sierra,Marion,40-64,female,10-19y,university,upper class,0.4679138331530880,TRUE,before 2015,TRUE,TRUE,10238,10000.0,sedan,0,0,0,FALSE
802738,Kristofer,Ferry,65,male,30y+,none,upper class,0.4869774537170410,TRUE,after 2015,FALSE,TRUE,10238,12000.0,sedan,3,1,5,FALSE
954381,Annabel,Keyes,16-25,female,0-9y,high school,working class,,TRUE,before 2015,FALSE,TRUE,92101,13000.0,sedan,0,0,0,TRUE
929575,Jasmyne,Tirado,16-25,female,0-9y,high school,poverty,0.3897618136756090,FALSE,before 2015,FALSE,FALSE,32765,12000.0,sedan,0,0,0,TRUE
